StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2_Browser,Q2_Version,Q2_Operating System,Q2_Resolution,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q15,Q17,Q18,Q19,SC0,DeviceIdentifier,workerId,assignmentId,hitId
7/25/20 11:43,7/25/20 11:46,0,71.61.78.164,100,220,1,7/25/20 11:46,R_3FPQUlZMbpYqjCL,,,,,40.56619263,-79.70780182,anonymous,EN,0.9,Firefox,52,Windows NT 6.0,1280x800,39,2,4,3,1,4,2,2,2,,2,1,1,63,,A18IOD8JQLSIQ2,3K3R2QNK8B3B3H0M4HHDSRN6X4Z9UO,32K26U12DNOKX249UKRIMPCSWUCVDD
7/25/20 11:46,7/25/20 11:47,0,47.149.110.91,100,91,1,7/25/20 11:47,R_2a9u2zZQZiAPsz0,,,,,34.06239319,-117.1676025,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1536x864,5,2,4,3,3,5,2,2,2,,2,2,1,33,,A1QY4AL4BFML8X,3UN61F00HWP0M26TXX9RB0VK49D5RQ,33TGB4G0LPHJIG51GPSFFERZFR8XT1
7/25/20 11:43,7/25/20 11:47,0,172.124.188.203,100,251,1,7/25/20 11:47,R_1rcwry5Lakt5eqn,,,,,30.12939453,-95.42379761,anonymous,EN,0.9,Chrome,84.0.4147.89,Macintosh,1280x800,45,2,2,"3,4",2,6,1,2,2,1,,4,3,77,,A2JTIULYK1B15I,39JEC7537U1DEUWPLR19Q3QXHW8VCD,3ZRKL6Z1E837HUXW2FNLHNVIAIYSGF
7/25/20 11:46,7/25/20 11:47,0,98.155.65.195,100,92,1,7/25/20 11:47,R_OxtPr8dbwBjl97P,,,,,21.45350647,-158.0193024,anonymous,EN,0.9,Chrome,84.0.4147.89,Macintosh,1440x900,12,2,6,1,2,4,1,1,2,1,,4,3,39,,A1FKDOE5LF3DMZ,3X66WABAJWI6JXAB33RMXZJTO4B3G2,3NOEP8XAU42LQOCUZ8JVA4Q2QONXPW
7/25/20 11:46,7/25/20 11:48,0,73.114.91.99,100,65,1,7/25/20 11:48,R_3lKtpQh44B8jEK2,,,,,42.33880615,-71.07260132,anonymous,EN,0.9,Chrome,83.0.4103.116,Windows NT 10.0,1366x768,22,2,4,3,3,5,2,2,2,,1,3,2,51,,A1X4CU8ZITQJRW,3DIP6YHAPCSU0GKQ9PWUOD6SRAO8EI,3GITHABACYLKMNXKV4LAGPRBD0M2NV
7/25/20 11:43,7/25/20 11:48,0,67.9.20.229,100,271,1,7/25/20 11:48,R_33mwwPDNuONPxzX,,,,,33.49440002,-86.80280304,anonymous,EN,0.9,Chrome,83.0.4103.116,Windows NT 10.0,1536x864,1,2,2,3,1,5,2,2,2,1,,3,2,26,,A2Y5OIHVCAFT4P,3LEIZ60CDJZSPGUWA4GL9J2LZMEZ93,3NCN4N1H1GHEA0XGEXELHIUF76YNBH
7/25/20 11:46,7/25/20 11:48,0,12.156.177.116,100,127,1,7/25/20 11:48,R_2rpblZaGcDme3Sf,,,,,28.30360413,-81.5911026,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,10,1,3,2,2,5,2,2,2,,1,4,2,36,,A3EKWPKR0OX8P8,3PB5A5BD0V6OKGBY5FUCAGV9T6XG7K,35YHTYFL1G3HVMI5LQM8APFD87SVFO
7/25/20 11:45,7/25/20 11:48,0,69.21.110.51,100,214,1,7/25/20 11:48,R_336XtPvzhavBEyA,,,,,40.59700012,-105.0588989,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,6,1,5,3,1,3,2,2,2,2,,2,2,31,,A257ZG5QP3J1LW,3OSWBBLG1EXFNB7YL2X2YU50I7VXDL,36AZSFEYZ40RI56PGO0CRZOST90VB6
7/25/20 11:45,7/25/20 11:49,0,99.113.165.175,100,227,1,7/25/20 11:49,R_1q83091T6jFA8XE,,,,,33.99549866,-84.65809631,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,11,1,4,3,2,3,1,1,1,,1,3,3,34,,A3IU5UHH3B5TFL,3IJXV6UZ1XJCYQ184HSL09ZP9VJIRD,3TC2K6WK9G2ZJGAGP2WRYS1GO5N82D
7/25/20 11:47,7/25/20 11:52,0,73.104.131.193,100,296,1,7/25/20 11:52,R_2wdB7Q9jW4QmOCP,,,,,30.44999695,-81.66239929,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,10,1,2,2,2,2,1,2,2,1,,2,3,30,,A2S8F5VO8BTOJE,3TU5ZICBRD1JXJAVIGRUIUV6ADC8QU,35YHTYFL1G3HVMI5LQM8APFD87SVFO
7/25/20 11:50,7/25/20 11:52,0,173.93.226.191,100,139,1,7/25/20 11:52,R_Uhm5nFE1lRURDR7,,,,,33.4499054,-79.13600159,anonymous,EN,0.7,Chrome,84.0.4147.89,Windows NT 6.1,1152x720,42,2,5,3,2,3,1,1,2,,1,4,3,69,,A1H4RXFUNZGXIT,378XPAWRUCDKZ9FR266Z5JAF9RVIA5,3NOEP8XAU42LQOCUZ8JVA4Q2QONXPW
7/25/20 11:50,7/25/20 11:52,0,65.188.191.127,100,110,1,7/25/20 11:52,R_3nUvCMz5GnelohU,,,,,36.1053009,-79.87619781,anonymous,EN,0.7,Chrome,84.0.4147.89,Macintosh,1440x900,34,1,2,3,2,5,2,2,2,,1,3,3,60,,A1N96F9SBN5CE4,32KTQ2V7RDFSQ9VDVFQR1H6CKIXM9A,3DGDV62G7O9KP89XBJY2KEW6DFN2PR
7/25/20 11:50,7/25/20 11:52,0,174.247.12.128,100,132,1,7/25/20 11:52,R_33j65veE2yLefzI,,,,,35.05990601,-80.69760132,anonymous,EN,0.9,Firefox,68,Windows NT 10.0,1280x720,42,1,4,3,3,5,1,2,2,,2,4,2,71,,AKAXNPN3073EJ,3H0W84IWBK20ILZM8Y2UFU1XH2CRED,36AZSFEYZ40RI56PGO0CRZOST90VB6
7/25/20 11:52,7/25/20 11:52,0,70.40.117.28,100,49,1,7/25/20 11:52,R_33gtgrq30dQncBc,,,,,34.2644043,-78.05909729,anonymous,EN,0.9,Safari,13.1.1,Macintosh,1440x900,34,2,1,3,2,3,1,1,2,,1,4,3,57,,A2K342QXU2XXQP,3B1NLC6UGZWDQMFY11OTA2MUT03PG0,34R0BODSP1Z8RE3UKOKPO90EJIC5EA
7/25/20 11:52,7/25/20 11:53,8,173.93.226.191,100,48,1,7/25/20 11:53,R_BzCOTqnCN3HrqX7,,,,,33.4499054,-79.13600159,anonymous,EN,0.7,Chrome,84.0.4147.89,Windows NT 6.1,1152x720,42,2,5,3,2,3,1,1,2,,1,4,3,69,,A1H4RXFUNZGXIT,378XPAWRUCDKZ9FR266Z5JAF9RVIA5,3NOEP8XAU42LQOCUZ8JVA4Q2QONXPW
7/25/20 11:53,7/25/20 11:53,0,174.253.194.67,100,14,1,7/25/20 11:53,R_11csRGwcqUSNNG8,,,,,47.46260071,-122.2089005,anonymous,EN,0.9,Safari iPhone,13.0.5,iPhone,375x667,,,,,,,,,,,,,,,,AKFULFJ8B1AG8,3ATTHHXXWAOWVMNKDGYDPRLDAC4XIO,3B0MCRZMBRUGHFA3DH9EGR4ZOPEPP0
7/25/20 11:50,7/25/20 11:53,0,73.125.178.55,100,165,1,7/25/20 11:53,R_3Ld7xMQZKYTT3zu,,,,,26.07029724,-80.22480011,anonymous,EN,0.9,Chrome,86.0.4213.0,Windows NT 6.1,1600x1200,10,1,3,3,3,5,2,2,2,2,,4,3,40,,A1Q56N80RJLQ7S,3HRMW88U16QAUF70VJ7Y865JHE3M0Y,3JVP4ZJHDPSLCCJFJ144ST2FU380IT
7/25/20 11:53,7/25/20 11:54,0,100.12.194.88,100,54,1,7/25/20 11:54,R_tMPfH8DgqN3wzuh,,,,,40.73640442,-73.86949921,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,33,1,2,1,2,5,1,1,2,1,,4,3,56,,A2THYJKAEJ0XG4,34Q075JO1XDDYQLB2XO0OEHGJ39015,3XEDXEGFX3OCI793J4PG59HSM7X0K4
7/25/20 11:50,7/25/20 11:54,0,32.218.113.13,100,230,1,7/25/20 11:54,R_u95LNWiWR19nQM9,,,,,41.67419434,-72.86940002,anonymous,EN,0.9,Edge,14.14393,Windows NT 10.0,1600x900,7,2,7,3,3,5,1,2,2,2,,4,3,41,,A1UA3NAIZI4G32,3T3IWE1XG6N2V32JLE2P9QRTOQXTQ4,35YHTYFL1G3HVMI5LQM8APFD87SVFO
7/25/20 11:51,7/25/20 11:54,0,98.35.11.71,100,174,1,7/25/20 11:54,R_DobcbvZLfEmGsYF,,,,,37.75100708,-97.8219986,anonymous,EN,0.9,Safari,13.1.1,Macintosh,768x1024,33,4,3,1,2,6,1,1,1,1,,4,3,60,,A156I0UDVISMNE,39K0FND3AHF6VS5INL4RXCHWQ0FMAP,3ZRKL6Z1E837HUXW2FNLHNVIAIYSGF
7/25/20 11:49,7/25/20 11:54,0,108.26.113.29,100,336,1,7/25/20 11:54,R_03vclHfEYWmfwOJ,,,,,36.98860168,-76.41429901,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,48,1,3,4,2,4,1,1,2,1,,4,3,74,,A8YIXBZ5TKBML,3KYQYYSHYV7ST2T6KBA6FHE763ROD8,3JVP4ZJHDPSLCCJFJ144ST2FU380IT
7/25/20 11:48,7/25/20 11:54,0,208.85.253.4,100,364,1,7/25/20 11:54,R_2QGUUGQ2TL3hTmZ,,,,,40.44419861,-74.12999725,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 6.1,1364x768,33,1,3,3,1,6,1,1,2,1,,4,1,57,,A1MNY9OSINZ2GA,3E13VNJ1NNVO5L2R6ND6UIHC5XP1I0,3TC2K6WK9G2ZJGAGP2WRYS1GO5N82D
7/25/20 11:53,7/25/20 11:56,0,97.125.14.72,100,153,1,7/25/20 11:56,R_248ebBc3OkdLQTZ,,,,,41.60099792,-93.67289734,anonymous,EN,0.9,Edge,84.0.522.44,Windows NT 10.0,1536x864,16,1,6,3,2,3,2,2,2,,1,3,2,43,,A37SLQRKOALNV6,31IBVUNM9SZKH6GZCTRAY9B0E94VFS,3DGDV62G7O9KP89XBJY2KEW6DFN2PR
7/25/20 11:54,7/25/20 11:56,0,71.236.91.4,100,144,1,7/25/20 11:56,R_z27EyK3bKNWG3df,,,,,40.15879822,-79.81220245,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1536x864,39,2,2,3,2,2,1,2,2,1,,3,2,61,,A1YQW5R6JJ3TTP,3L0KT67Y8EGAP5GQNOETC7Y9LG0SYH,3ZRKL6Z1E837HUXW2FNLHNVIAIYSGF
7/25/20 11:54,7/25/20 11:57,0,208.114.92.120,100,182,1,7/25/20 11:57,R_RKpB9xAegFdcUhz,,,,,34.61070251,-98.61260223,anonymous,EN,0.9,Chrome,83.0.4103.116,Windows NT 10.0,1366x768,37,1,2,2,2,3,1,1,2,,1,4,3,59,,A1BYGGFLVGL6F9,3GGAI1SQEVYUO72G7Z0I377KQ30MCR,3JUDR1D0D6R5PKACBWDRKJMGIB92QI
7/25/20 11:56,7/25/20 11:58,0,45.51.240.246,100,99,1,7/25/20 11:58,R_3oUfTuylIugBiVK,,,,,34.60380554,-118.2294998,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,5,2,5,3,1,6,2,2,2,,1,3,3,35,,A30FIPRPFQRBO6,3LJ7UR74RHDXBLA1QL90XOKW3GU4NX,3U18MJKL1UMXK5PMSXAGS20XPRYNCO
7/25/20 11:56,7/25/20 11:58,0,47.20.163.118,100,149,1,7/25/20 11:58,R_1PZ3LY5wqULZpep,,,,,41.22779846,-73.99700165,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,33,2,6,3,1,3,1,2,2,,1,4,3,61,,AZYPX02LDF,3L4PIM1GQTGYOQGD8ZEOMXTDZEHYRZ,3JU8CV4BRLCYWFY2YHWZRRZ9EKIPOJ
7/25/20 11:57,7/25/20 11:58,0,47.152.55.20,100,78,1,7/25/20 11:58,R_2b1Yr8spx49eDCw,,,,,34.12109375,-117.436203,anonymous,EN,0.9,Safari,12.1.1,Macintosh,2048x1152,5,1,3,4,2,5,1,2,2,2,,4,3,34,,A16U531XX8DY39,32ZKVD547FNASG20NHZ8WOSW8RKB3U,3ZRKL6Z1E837HUXW2FNLHNVIAIYSGF
7/25/20 11:55,7/25/20 11:59,0,73.131.132.67,100,265,1,7/25/20 11:59,R_3GvbuqavF2vjeOI,,,,,33.05799866,-80.01010132,anonymous,EN,0.9,Chrome,83.0.4103.119,CrOS x86_64 13020.87.0,1366x768,42,2,2,3,3,4,1,2,2,1,,3,3,68,,A3B2IU7X5LG7ZS,3TU5ZICBRD1JXJAVIGRUIUV6ADD8QV,36AZSFEYZ40RI56PGO0CRZOST90VB6
7/25/20 11:52,7/25/20 11:59,0,172.8.236.115,100,420,1,7/25/20 11:59,R_1r06ymQfX8Mt9JU,,,,,37.95449829,-121.9758987,anonymous,EN,0.9,Chrome,49.0.2623.112,Windows NT 6.0,1440x900,5,2,5,3,2,4,1,2,2,1,,4,3,34,,A30Y3Q0B3JJ4TM,3ZSY5X72NXBMUCCB2C5QK6VBL4IROH,3J9UN9O9J3SH7N3L1JP44UHF7IX0J5
7/25/20 11:57,7/25/20 12:00,0,73.120.5.125,100,160,1,7/25/20 12:00,R_1I5EWap96fgOUHr,,,,,36.77189636,-81.6651001,anonymous,EN,0.9,Chrome,81.0.4044.129,Windows NT 6.1,1680x1050,48,2,3,3,2,4,2,2,2,1,,3,3,75,,A9R4S0WFSPPTO,3T111IHZ5EQJNP850NM8NG0MQ5XR94,3B0MCRZMBRUGHFA3DH9EGR4ZOPEPP0
7/25/20 11:58,7/25/20 12:00,0,73.38.212.85,100,122,1,7/25/20 12:00,R_3fvfdtWfzzIZ7ew,,,,,42.17219543,-70.94999695,anonymous,EN,0.9,Safari,13.1.1,Macintosh,1440x900,22,2,2,3,2,5,1,2,2,1,,4,3,49,,A2YOOPDDXYB8F2,31EUONYN2V3ENJTSBWA0L3KE6AWOV8,34R0BODSP1Z8RE3UKOKPO90EJIC5EA
7/25/20 11:57,7/25/20 12:00,0,71.76.173.126,100,176,1,7/25/20 12:00,R_2WZSPCnQeUyl6Ya,,,,,35.95069885,-79.97920227,anonymous,EN,0.9,Edge,18.18362,Windows NT 10.0,1200x800,33,2,4,2,2,4,2,2,2,,2,3,3,61,,A3L6JLT39UBMCD,3CTOC39K37QYBI1ZDLFF7TNPLYFJ7S,3J94SKDEKIP3Z8PUOT95IRITJ6B5DH
7/25/20 11:59,7/25/20 12:00,0,96.33.86.120,100,98,1,7/25/20 12:00,R_32MbLpQPCZginru,,,,,34.89660645,-82.26889801,anonymous,EN,0.9,Firefox,78,Windows NT 10.0,1366x768,42,2,3,3,1,5,1,2,2,,1,3,2,67,,A3SX2S14TNBC8F,3QJOXOW4XJR9L5MU3Q6DTV7NBFEMEL,3DGDV62G7O9KP89XBJY2KEW6DFN2PR
7/25/20 11:59,7/25/20 12:01,0,152.208.2.14,100,99,1,7/25/20 12:01,R_3FRteFHfisEr9Lu,,,,,40.23269653,-76.93309784,anonymous,EN,0.9,Firefox,78,Windows NT 10.0,1366x768,39,2,4,3,3,5,2,2,2,,1,3,3,69,,A2CG4RVYKJ62GW,3X73LLYYQ1ERNXYW5STJRDT08LCHNS,35YHTYFL1G3HVMI5LQM8APFD87SVFO
7/25/20 11:59,7/25/20 12:01,0,73.0.87.200,100,149,1,7/25/20 12:01,R_2Vmdsb42bVzqgsu,,,,,26.26809692,-80.209198,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,10,2,4,4,4,5,1,2,2,,2,2,3,41,,A67BIG627DMT6,3HQUKB7LNFEZD1CL2UY6MTW4M97HHN,3UOMW19E6D6TUGJGOXEUYL0BY6Z5CH
7/25/20 12:00,7/25/20 12:02,0,76.204.253.235,100,101,1,7/25/20 12:02,R_1IXfx1Apcbkx1dN,,,,,41.85079956,-87.87909698,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,14,2,5,3,1,3,2,2,2,,2,3,3,42,,AUEREZF9266BK,3Y9N9SS8LYB37D0K1DQEREGWBCWD33,35YHTYFL1G3HVMI5LQM8APFD87SVFO
7/25/20 12:00,7/25/20 12:02,0,71.57.117.180,100,92,1,7/25/20 12:02,R_YQZQLC3dEhAbX9f,,,,,42.0019989,-87.73220062,anonymous,EN,0.9,Safari,12.1.2,Macintosh,1280x800,14,2,2,"1,4",2,5,1,1,1,,1,3,2,39,,AR6CG5786DZ8K,3AAJC4I4FGSHVS75WG7YYDGOVRSZJ0,35YHTYFL1G3HVMI5LQM8APFD87SVFO
7/25/20 11:59,7/25/20 12:02,0,108.77.47.209,100,204,1,7/25/20 12:02,R_4VHNjLIBeqwxzG1,,,,,33.89790344,-86.02449799,anonymous,EN,0.9,Edge,84.0.522.44,Windows NT 10.0,1600x900,1,2,5,3,1,5,1,1,1,1,,3,2,26,,A1LFSWMIP0U8OH,3N2BF7Y2VQUL5FDWTREJEY403V6MH1,3UOMW19E6D6TUGJGOXEUYL0BY6Z5CH
7/25/20 12:01,7/25/20 12:02,0,173.169.37.214,100,104,1,7/25/20 12:02,R_3r0oAEdytc9sBBA,,,,,28.01170349,-82.58200073,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,10,2,4,3,3,4,1,2,2,2,,2,2,37,,A1JZBGKFQ8ZERR,3ZSANO2JCF74PEZVIYM5NMRTF5BFS8,3NCN4N1H1GHEA0XGEXELHIUF76YNBH
7/25/20 12:02,7/25/20 12:04,0,76.210.32.158,100,106,1,7/25/20 12:04,R_yQjPz3hrQafhNct,,,,,35.63549805,-82.5644989,anonymous,EN,0.9,Chrome,84.0.4147.83,CrOS x86_64 13099.62.0,1536x864,34,1,5,3,2,7,1,2,2,1,,3,3,64,,A1W4SS1HAT2SIC,3SKEMFQBZ35XMGC05B7XM8JXB7MK8G,3UOMW19E6D6TUGJGOXEUYL0BY6Z5CH
7/25/20 11:59,7/25/20 12:04,0,104.53.99.201,100,276,1,7/25/20 12:04,R_r6EmXOiwCRLyga5,,,,,38.210495,-85.6269989,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1536x864,18,1,5,3,3,5,1,1,2,1,,4,3,47,,A3J7U47LQR4JIJ,3N4BPTXIO8SVKDJD8E82I01M8YDKUV,3NOEP8XAU42LQOCUZ8JVA4Q2QONXPW
7/25/20 11:59,7/25/20 12:04,0,73.13.244.167,100,294,1,7/25/20 12:04,R_1NFz5TgjD1etQ7O,,,,,39.59289551,-75.65149689,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,8,2,2,3,2,5,1,1,1,1,,3,3,32,,AN1NBJ7APXEHG,36DSNE9QZ5Y5WOTYU7WHIF9KBNOJOH,3JU8CV4BRLCYWFY2YHWZRRZ9EKIPOJ
7/25/20 12:04,7/25/20 12:05,0,99.67.65.168,100,108,1,7/25/20 12:05,R_2ClaHvl3z3UpNM9,,,,,36.83210754,-119.8249969,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,5,2,2,3,2,5,2,2,2,,1,4,3,33,,A1271TEQCPN7SA,3AZHRG4CU4K98TZQP12JC7WDHNP302,3JU8CV4BRLCYWFY2YHWZRRZ9EKIPOJ
7/25/20 12:02,7/25/20 12:05,0,208.95.167.208,100,231,1,7/25/20 12:05,R_1FtQek22uO77n9A,,,,,28.54359436,-81.37380219,anonymous,EN,0.7,Chrome,84.0.4147.89,Windows NT 10.0,1440x900,10,2,7,3,3,5,2,2,2,,1,2,1,40,,A1UCV26AOCEVUD,3Z4XG4ZF48R36GB74UMMC2RZ7G18XT,3JUDR1D0D6R5PKACBWDRKJMGIB92QI
7/25/20 12:02,7/25/20 12:06,0,172.2.199.57,100,193,1,7/25/20 12:06,R_pEh9NcklEJHHyjn,,,,,34.75610352,-87.63040161,anonymous,EN,0.9,Firefox,78,Windows NT 10.0,960x540,1,2,4,3,2,6,1,2,2,1,,4,3,31,,A2NC71VJJ9KTVC,3FTF2T8WLRIOVLPRZHWEAF83IKD9WQ,3TC2K6WK9G2ZJGAGP2WRYS1GO5N82D
7/25/20 12:05,7/25/20 12:06,0,73.133.239.80,100,58,1,7/25/20 12:06,R_3Nx5HjtWvz97FUy,,,,,39.36099243,-76.5891037,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,21,1,2,3,2,2,2,2,2,,1,3,3,44,,A37XBH865833FE,3QEMNNSB2XZL8W173PT44VSCGEKD7A,3UOMW19E6D6TUGJGOXEUYL0BY6Z5CH
7/25/20 12:05,7/25/20 12:07,0,50.38.81.31,100,123,1,7/25/20 12:07,R_QnsLgg6fC7RDlVn,,,,,45.59809875,-123.1818008,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,38,1,3,3,3,5,2,2,2,1,,4,3,67,,A1J4ITEI0IFE6G,3OUYGIZWR7YGFI4DNZZQPAZEMJHP00,3N2YPY1GI6YPP8I9QF22S7UDW6DVE6
7/25/20 12:04,7/25/20 12:07,0,73.149.195.50,100,174,1,7/25/20 12:07,R_1jcUYd7hy6o2QZ2,,,,,42.11390686,-72.55079651,anonymous,EN,0.9,Chrome,83.0.4103.119,CrOS x86_64 13020.87.0,1366x768,22,1,3,4,3,3,2,2,2,,2,4,3,51,,A1MOZ5G9FQCVQQ,345LHZDEDXSPOFB6N8G31EKKXCT3U5,34R0BODSP1Z8RE3UKOKPO90EJIC5EA
7/25/20 12:08,7/25/20 12:10,0,50.82.172.110,100,97,1,7/25/20 12:10,R_u9BM9bITrY8Hs4x,,,,,41.00790405,-95.22689819,anonymous,EN,0.7,Chrome,84.0.4147.89,Windows NT 10.0,1920x1080,16,2,2,3,1,5,2,2,2,2,,1,1,39,,A2EL1B9BOAJID,3634BBTX0OUFV0WZDMSRJKL668CIFO,3DGDV62G7O9KP89XBJY2KEW6DFN2PR
7/25/20 12:12,7/25/20 12:12,0,174.198.207.114,100,8,1,7/25/20 12:12,R_sLluXuCJqzlYjS1,,,,,39.8914032,-75.11460114,anonymous,EN,0.9,Chrome iPhone,84.0.4147.71,iPhone,414x896,,,,,,,,,,,,,,,,A2BD11QQOL41OI,3FQ5JJ512LOIPNZ4BDWG459S03OKN9,3HEM8MA6H9C1HRBIDUO3GWU9TL0PQR
7/25/20 12:12,7/25/20 12:14,0,73.24.143.11,100,85,1,7/25/20 12:14,R_1M3UNgI1OgIl7P4,,,,,32.33830261,-111.0455017,anonymous,EN,0.9,Safari,13.1.1,Macintosh,1440x900,3,1,3,3,3,6,1,2,2,,1,3,2,30,,AWX82YIZL7HAY,3KB8R4ZV1E7BMSEOIW6SFIH5CXTGBD,3ZRKL6Z1E837HUXW2FNLHNVIAIYSGF
7/25/20 12:13,7/25/20 12:14,0,71.89.227.78,100,74,1,7/25/20 12:14,R_3KW51JsIcZIWagW,,,,,39.60119629,-119.2387009,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1536x864,29,2,3,3,2,2,2,2,2,1,,3,3,54,,A2I8YALVTOJN49,3I0BTBYZAXLAOWWEEMV921SQQPMY07,3TC2K6WK9G2ZJGAGP2WRYS1GO5N82D
7/25/20 12:09,7/25/20 12:14,0,70.163.203.96,100,274,1,7/25/20 12:14,R_2CB0DyQa496mdqL,,,,,33.52780151,-112.2105026,anonymous,EN,0.9,Firefox,78,Windows NT 10.0,1280x720,3,2,6,3,2,4,2,2,2,,1,4,3,34,,A13ZMMHQFG93RV,358010RM5ET1HS7KCNXW4GB7IF4XVR,3J94SKDEKIP3Z8PUOT95IRITJ6B5DH
7/25/20 12:12,7/25/20 12:14,0,107.77.200.10,100,108,1,7/25/20 12:14,R_2urizZu9TUEPfho,,,,,32.92469788,-96.89170074,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1280x720,37,1,3,3,2,2,1,2,2,,1,4,3,61,,AVS5RJPUEN0EU,3ATTHHXXWAOWVMNKDGYDPRLDAD9XIV,32K26U12DNOKX249UKRIMPCSWUCVDD
7/25/20 12:12,7/25/20 12:14,0,71.197.241.51,100,121,1,7/25/20 12:14,R_3q5o7RjYeqc8jXr,,,,,47.10420227,-122.8699951,anonymous,EN,0.9,Chrome,84.0.4147.89,Macintosh,1680x1050,49,2,4,1,1,4,2,2,2,2,,1,1,71,,A3M2HNLXQR2AAV,35LDD5557A4C75E4ZCHGRQKSVDEKM9,3U18MJKL1UMXK5PMSXAGS20XPRYNCO
7/25/20 12:13,7/25/20 12:14,0,71.71.59.189,100,89,1,7/25/20 12:14,R_264twpz85TC04EH,,,,,36.22450256,-79.89009857,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1536x864,34,2,5,3,2,5,1,2,2,,1,4,3,64,,A1CJCMTDI6LLRS,3X4JMASXCM9EBO334UHPUQUP5G50BV,3JVP4ZJHDPSLCCJFJ144ST2FU380IT
7/25/20 12:11,7/25/20 12:14,0,73.23.68.20,100,186,1,7/25/20 12:14,R_2zuVv51j8Wa3iBN,,,,,26.67860413,-82.02629852,anonymous,EN,0.9,Firefox,78,Windows NT 10.0,1366x768,10,2,6,3,1,3,2,2,2,2,,2,2,37,,A28VRECAUOO7U9,3G5F9DBFOPX4V2757JFA1UNDUPMHVJ,3N2YPY1GI6YPP8I9QF22S7UDW6DVE6
7/25/20 12:13,7/25/20 12:15,0,73.147.208.139,100,130,1,7/25/20 12:15,R_3RflJgQwRkA1Xr3,,,,,38.65480042,-78.45960236,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,48,2,4,3,1,5,1,2,2,,2,2,2,74,,A2CTCKTL2LL5V,33L7PJKHCGYWPZ2NZKLPNZ6TULGT80,37Y5RYYI0P5I3GSMRPNP59VDD8UXSC
7/25/20 12:13,7/25/20 12:16,0,50.96.104.53,100,180,1,7/25/20 12:16,R_p46OB9VHbTB7kI1,,,,,33.92610168,-83.72820282,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,2560x1440,11,2,4,3,2,5,2,2,2,1,,4,3,41,,A1263R4WB5L2N2,3WRFBPLXRAOCTPRXQ74HNJSQPH33NI,3U18MJKL1UMXK5PMSXAGS20XPRYNCO
7/25/20 12:14,7/25/20 12:17,0,68.229.146.96,100,151,1,7/25/20 12:17,R_1fdPwMksU9TCuzJ,,,,,30.3927002,-91.00140381,anonymous,EN,0.9,Chrome,84.0.4147.89,Macintosh,1440x900,19,1,2,2,2,6,1,2,2,1,,3,3,44,,A1JPTRMCGZ2FEL,3XLBSAQ9Z4COBX63V7I1VNBF4XWZ7Z,3LAZVA75NIR248XWWJLNVERG3AR2OA
7/25/20 12:15,7/25/20 12:17,0,73.130.4.45,100,133,1,7/25/20 12:17,R_3G0xqL9f62DMIpA,,,,,41.438797,-75.61250305,anonymous,EN,0.9,Chrome,84.0.4147.89,Windows NT 10.0,1366x768,39,2,2,3,3,5,2,2,2,1,,3,2,66,,AXFK7OH7QTS34,30MVJZJNHMD2P1PSSIDZLPEVGP8J9B,3JUDR1D0D6R5PKACBWDRKJMGIB92QI
